poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
mobprincess2714,mobprincess2714,tweet,mon nov 21 06:12:36 +0000 2016,800582667368546305,this scene is everything! https://t.co/q82kg7virh,[],False
weareshazoo,weareshazoo,tweet,mon nov 21 06:14:45 +0000 2016,800583208433754112,260 модов в #skyrim на воссоздание #gameofthrones https://t.co/rqwpclv9xu https://t.co/03cvyqewcn,"['skyrim', 'gameofthrones']",False
mirfoy,minminnay,mentions,mon nov 21 06:18:53 +0000 2016,800584248625201154,rt @minminnay: เป็นครั้งแรกที่เพลงsj all killโดยที่เอลฟ์ไม่ต้องลงแรงอะไรเลย ติดชาร์ตแบบงงๆ ไม่ใช่ว่าเราคิดว่าเพลงไม่ดี แต่เพราะพวกเขาไม่เคย…,[],True
nookwila,minminnay,mentions,mon nov 21 06:26:50 +0000 2016,800586249287311360,rt @minminnay: ถ้าเป็นนี่คงหัวใจวาย ผช.คนนี้นั่งร้องคาราโอเกะเพลงกวังฮวามุนอยู่ดีๆ เจ้าของเพลงเดินเข้ามาร้องด้วย😂😂 (kyuobserver) https://t.…,[],True
lelik9911,marvelkru,mentions,mon nov 21 06:39:59 +0000 2016,800589558618394624,rt @marvelkru: #lexa https://t.co/5ru5uovjlj,['lexa'],True
jiiivo,jiiivo,tweet,mon nov 21 06:42:04 +0000 2016,800590082889707520,طيب عمتي مري على بقاله خذي علك ، غطي شوي,[],False
0l1l2,0l1l2,tweet,mon nov 21 06:42:38 +0000 2016,800590225508597760,"‘game of thrones,’ mick jagger giggles, martin... https://t.co/hecqgc7yyq #gameofthrones",['gameofthrones'],False
ma_vintage,lorely123231,reply,mon nov 21 06:43:34 +0000 2016,800590460364455936,@lorely123231 szkoła ssie ;-;,[],False
rotundraw__,minminnay,mentions,mon nov 21 06:44:39 +0000 2016,800590732989870085,rt @minminnay: สุดยอดดดดด เหลือชาร์ตย่อยอีก2ชาร์ต กับชาร์ตweekly ก็จะทำperfect all kill ได้แล้ว น้ำตาจะไหล ㅠㅠ #나비잠 #김희철x민경훈 https://t.co/w7…,"['나비잠', '김희철x민경훈']",True
zindymiller,zindymiller,tweet,mon nov 21 06:46:24 +0000 2016,800591173425496064,"""#gameofthrones:  the complete fifth season 5 dvd set with #free shipping""  https://t.co/rpgzvbfzpe","['gameofthrones', 'free']",False
wilder_p,poetsresponding,mentions,mon nov 21 06:54:40 +0000 2016,800593253770858496,"rt @poetsresponding: please sign!

#nodapl
#waterislife https://t.co/e1g3kwvjvl","['nodapl', 'waterislife']",True
zindymiller,zindymiller,tweet,mon nov 21 07:31:41 +0000 2016,800602569328431104,"""got rendition of heathens"" #gameofthrones #got https://t.co/ggyu3n7jjz","['gameofthrones', 'got']",False
