poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
zaq1902,byrm_gungor,mentions,sun jan 03 16:44:55 +0000 2016,683690514487603200,rt @byrm_gungor: saçma şeyler neden hep bana mantıklı geliyo,[],True
betss322ss2,byrm_gungor,mentions,sun jan 03 16:44:55 +0000 2016,683690514470825988,rt @byrm_gungor: saçma şeyler neden hep bana mantıklı geliyo,[],True
lauxregui,camillacaballo,mentions,sun jan 03 16:45:38 +0000 2016,683690694829977600,rt @camillacaballo: quiero a las chicas en españa otra vez #videomtv2015 fifth harmony,['videomtv2015'],True
vlytusova,vlytusova,tweet,sun jan 03 16:45:47 +0000 2016,683690732557856768,стрельцы: ненадежные/оптимистичные,[],False
solramirez__,solramirez__,tweet,sun jan 03 16:50:53 +0000 2016,683692016040042497,🙊 https://t.co/clzvgbgqsm,[],False
_ciin2,_ciin2,tweet,sun jan 03 16:52:33 +0000 2016,683692435470430208,la mayoría de veces lo que se interpone en mi es la música #videomtv2015 fifth harmony https://t.co/89qzesqvhf,['videomtv2015'],False
camillacaballo,_ciin2,mentions,sun jan 03 16:53:33 +0000 2016,683692687137083394,rt @_ciin2: la mayoría de veces lo que se interpone en mi es la música #videomtv2015 fifth harmony https://t.co/89qzesqvhf,['videomtv2015'],True
tong1148,mini_kabu,mentions,sun jan 03 16:59:02 +0000 2016,683694067025182722,rt @mini_kabu: อย่าเล่นมือถือระหว่างเดิน หญิงสาวเสียชีวิตจากการพลัดตกบ่อน้ำ เหตุการณ์นี้ทำให้สื่อจีนช่วยเตือนผู้คนให้ระวังมากขึ้น https://t…,[],True
jeff_dunhill,premierleague,mentions,sun jan 03 16:59:10 +0000 2016,683694100613328897,rt @premierleague: .@dele_alli celebrates his excellent equaliser at goodison park. it's everton 1-1 spurs at the break #evetot https://t.c…,['evetot'],True
jeff_dunhill,dele_alli,mentions,sun jan 03 16:59:10 +0000 2016,683694100613328897,rt @premierleague: .@dele_alli celebrates his excellent equaliser at goodison park. it's everton 1-1 spurs at the break #evetot https://t.c…,['evetot'],True
colleennel41319,toksolagundoye,reply,sun jan 03 16:59:10 +0000 2016,683694100583940097,@toksolagundoye if i could see you right now you'll probably look like this 😐😑😠 https://t.co/ltfpqaf5bj,[],False
camillacaballo,jeedaslernn,reply,sun jan 03 17:03:34 +0000 2016,683695207888646144,"@jeedaslernn jajaja bueno, no es mal tampoco #videomtv2015 fifth harmony",['videomtv2015'],False
jb_jeabs,mini_kabu,mentions,sun jan 03 17:03:36 +0000 2016,683695216268677120,rt @mini_kabu: อย่าเล่นมือถือระหว่างเดิน หญิงสาวเสียชีวิตจากการพลัดตกบ่อน้ำ เหตุการณ์นี้ทำให้สื่อจีนช่วยเตือนผู้คนให้ระวังมากขึ้น https://t…,[],True
ralpace,got_tyrion,mentions,sun jan 03 17:05:12 +0000 2016,683695618934493185,rt @got_tyrion: 16 more sundays until #gotseason6 https://t.co/4koqqqmcrc,['gotseason6'],True
toksolagundoye,lolololova,reply,sun jan 03 17:06:12 +0000 2016,683695870613692416,@lolololova thanks!,[],False
beebee_chalo,mini_kabu,mentions,sun jan 03 17:12:30 +0000 2016,683697456052191232,rt @mini_kabu: เล่นบ้าๆบอๆกับเพื่อนแบบนี้สนุกดีนะ ใครพลาดโดนรุม 55555 https://t.co/rexoefijv2,[],True
mrnsoom,sahulaimah,reply,sun jan 03 17:13:57 +0000 2016,683697820931502081,"@sahulaimah @en9af_1994 وش نسوي عاد ، الكسل مشكلة . 
اللابتوب في الغرفة الثانية وما اروح له الا بعد العشاء 😂💔
عاد نضيع وقت في هذي .",[],False
mrnsoom,en9af_1994,mentions,sun jan 03 17:13:57 +0000 2016,683697820931502081,"@sahulaimah @en9af_1994 وش نسوي عاد ، الكسل مشكلة . 
اللابتوب في الغرفة الثانية وما اروح له الا بعد العشاء 😂💔
عاد نضيع وقت في هذي .",[],False
l3lackphoenix,mini_kabu,mentions,sun jan 03 17:19:32 +0000 2016,683699226040115200,rt @mini_kabu: มอลทีส (maltese) สุนัขพันธ์เล็ก ร่าเริงแจ่มใส เป็นมิตร ชอบอยู่กับเจ้าของ ไม่ควรทิ้งให้อยู่ตามลำพังเป็นเวลานานๆ https://t.co/…,[],True
solramirez__,solramirez__,tweet,sun jan 03 17:22:40 +0000 2016,683700014552616960,cuando aparecen los interesados... https://t.co/aqpleg1dow,[],False
vivinicorn,1live,mentions,sun jan 03 17:26:05 +0000 2016,683700874393292801,rt @1live: george r. r. martin kommt nicht zum ende https://t.co/fy7vbuyrme #got #gameofthrones,"['got', 'gameofthrones']",True
equeniox,keskin_huseyin,reply,sun jan 03 17:35:38 +0000 2016,683703277733720065,@keskin_huseyin https://t.co/5azxhgsbrj,[],False
theyiing,jimin_house,mentions,sun jan 03 17:36:37 +0000 2016,683703525205913601,"rt @jimin_house: 151229 saf #방탄소년단 #지민 #박지민 
&gt;&gt;&gt;https://t.co/uxvoeungzr https://t.co/qrnkupfkgr","['방탄소년단', '지민', '박지민']",True
goonerjon777,goonerjon777,tweet,sun jan 03 17:38:03 +0000 2016,683703885911977984,"but 
#therevenant on the other hand was fantastic.
fab cast and fab story",['therevenant'],False
samlaurendarks,camillacaballo,mentions,sun jan 03 17:40:44 +0000 2016,683704561199149056,rt @camillacaballo: en una fiesta solo de harmonizers iba a haber mucho rollo bollo #videomtv2015 fifth harmony,['videomtv2015'],True
bpminhas,gameofthrones,mentions,sun jan 03 17:43:09 +0000 2016,683705169385672704,"rt @gameofthrones: ""#gotseason6 to explore past and future, actor reveals"" https://t.co/r9i08q1vkj (via: @ew) https://t.co/qfdvatnk8y",['gotseason6'],True
bpminhas,ew,mentions,sun jan 03 17:43:09 +0000 2016,683705169385672704,"rt @gameofthrones: ""#gotseason6 to explore past and future, actor reveals"" https://t.co/r9i08q1vkj (via: @ew) https://t.co/qfdvatnk8y",['gotseason6'],True
len_ch_ik,len_ch_ik,tweet,sun jan 03 17:45:12 +0000 2016,683705685272584192,Почему у Крюка такой голос противный стал когда он спустился в зал?,[],False
geaimelo,nielcliffe,reply,sun jan 03 17:48:54 +0000 2016,683706616420659201,@nielcliffe non mais ça va toi je te situe a peu près mdrrr,[],False
hatepeopleyes,_bvbarmy666,mentions,sun jan 03 17:49:14 +0000 2016,683706700289839104,rt @_bvbarmy666: #КиллджоиГеюшки https://t.co/gfs03dueeu,['КиллджоиГеюшки'],True
faisalstark,ayedqhtz,reply,sun jan 03 17:56:04 +0000 2016,683708419937808384,@ayedqhtz @sven_girl اعقب,[],False
faisalstark,sven_girl,mentions,sun jan 03 17:56:04 +0000 2016,683708419937808384,@ayedqhtz @sven_girl اعقب,[],False
mayramalarif,got_tyrion,mentions,sun jan 03 17:57:42 +0000 2016,683708830983831552,rt @got_tyrion: 16 more sundays until #gotseason6 https://t.co/4koqqqmcrc,['gotseason6'],True
pabloman_p,vtrprogramacion,mentions,sun jan 03 17:58:43 +0000 2016,683709086865690624,rt @vtrprogramacion: sigue la maratón boxeril en el golden edge (407). está por comenzar rocky 3 https://t.co/kvjuup3syo,[],True
